CBSA_CODE,CBSA_NAME,LATITUDE,LONGITUDE
38460,"Plattsburgh, NY Micro Area",44.752712,-73.705643                                                                                                           
44460,"Steamboat Springs, CO Micro Area",40.571846,-107.825352                                                                                                    
41460,"Salina, KS Micro Area",38.96457,-97.663387                                                                                                                    
45460,"Terre Haute, IN Metro Area",39.392389,-87.347096                                                                                                            
48460,"West Plains, MO Micro Area",36.774369,-91.887368                                                                                                               
49460,"Yankton, SD Micro Area",43.006603,-97.388361                                                                                                                 
10480,"Alamosa, CO Micro Area",37.32264,-105.774242                                                                                                                 
11500,"Anniston-Oxford, AL Metro Area",33.770516,-85.827909                                                                                                          
10500,"Albany, GA Metro Area",31.644686,-84.110718                                                                                                                 
19500,"Decatur, IL Metro Area",39.860237,-88.961529                                                                                                                  
22500,"Florence, SC Metro Area",34.153574,-79.806164                                                                                                                
24500,"Great Falls, MT Metro Area",47.316575,-111.350262                                                                                                           
34500,"Mount Vernon, IL Micro Area",38.30078,-88.92421                                                                                                              
33500,"Minot, ND Metro Area",48.320242,-101.19801                                                                                                                
31500,"Madison, IN Micro Area",38.783604,-85.44009                                                                                                                     
41500,"Salinas, CA Metro Area",36.240104,-121.315578                                                                                                            
43500,"Silver City, NM Micro Area",32.732087,-108.381504                                                                                                           
44500,"Stephenville, TX Micro Area",32.236669,-98.220545                                                                                                            
45500,"Texarkana, TX-AR Metro Area",33.478373,-94.207162                                                                                                          
12520,"Baker City, OR Micro Area",44.703427,-117.691933                                                                                                            
45520,"The Dalles, OR Micro Area",45.164536,-121.165069                                                                                                              
46520,"Urban Honolulu, HI Metro Area",21.461365,-158.201974                                                                                                     
12540,"Bakersfield-Delano, CA Metro Area",35.346629,-118.729506                                                                                                   
13540,"Bennington, VT Micro Area",43.035328,-73.111496                                                                                                                
20540,"Dyersburg, TN Micro Area",36.054196,-89.398306                                                                                                               
21540,"Escanaba, MI Micro Area",45.805229,-86.901938                                                                                                            
22540,"Fond du Lac, WI Metro Area",43.754722,-88.493284                                                                                                            
27540,"Jasper, IN Micro Area",38.373344,-86.873385                                                                                                                   
28540,"Ketchikan, AK Micro Area",55.449938,-131.106685                                                                                                        
29540,"Lancaster, PA Metro Area",40.041992,-76.250198                                                                                                              
33540,"Missoula, MT Metro Area",47.069545,-114.262668                                                                                                               
32540,"McAlester, OK Micro Area",34.92554,-95.74813                                                                                                               
37540,"Paris, TN Micro Area",36.325295,-88.300288                                                                                                                   
38540,"Pocatello, ID Metro Area",42.692921,-112.228982                                                                                                             
40540,"Rock Springs, WY Micro Area",41.660328,-108.875677                                                                                                       
42540,"Scranton--Wilkes-Barre, PA Metro Area",41.322881,-75.898188                                                                                                 
44540,"Sterling, CO Micro Area",40.728091,-103.090464                                                                                                               
46540,"Utica-Rome, NY Metro Area",43.33228,-75.173189                                                                                                             
48540,"Wheeling, WV-OH Metro Area",39.977687,-80.854826                                                                                                             
14580,"Bozeman, MT Metro Area",45.518054,-111.163921                                                                                                               
15580,"Butte-Silver Bow, MT Micro Area",45.896232,-112.660071                                                                                                           
17580,"Clovis, NM Micro Area",34.221551,-103.431242                                                                                                                
19580,"Defiance, OH Micro Area",41.321679,-84.486433                                                                                                                  
20580,"Eagle Pass, TX Metro Area",28.729787,-100.316678                                                                                                            
22580,"Forest City, NC Micro Area",35.402747,-81.919582                                                                                                               
25580,"Hastings, NE Micro Area",40.404569,-98.349062                                                                                                                  
30580,"Liberal, KS Micro Area",37.18096,-100.855257                                                                                                                   
33580,"Mitchell, SD Micro Area",43.826091,-98.021652                                                                                                                 
31580,"Madisonville, KY Micro Area",37.31107,-87.542196                                                                                                             
36580,"Oneonta, NY Micro Area",42.629776,-75.028841                                                                                                                 
37580,"Paris, TX Micro Area",33.646445,-95.295089                                                                                                                 
42580,"Seaford, DE Micro Area",38.673227,-75.337024                                                                                                                
11620,"Ardmore, OK Micro Area",34.251848,-97.287927                                                                                                                  
14620,"Bradford, PA Micro Area",41.81459,-78.572463                                                                                                                  
12620,"Bangor, ME Metro Area",45.409284,-68.666616                                                                                                               
15620,"Cadillac, MI Micro Area",44.328738,-85.326429                                                                                                               
19620,"Del Rio, TX Micro Area",29.875285,-101.143324                                                                                                                
32620,"McComb, MS Micro Area",31.147972,-90.250227                                                                                                                    
31620,"Magnolia, AR Micro Area",33.223038,-93.232843                                                                                                                  
38620,"Ponca City, OK Micro Area",36.814885,-97.143862                                                                                                               
40620,"Rolla, MO Micro Area",37.866326,-91.790349                                                                                                                     
43620,"Sioux Falls, SD-MN Metro Area",43.525658,-96.875416                                                                                                         
45620,"Thomasville, GA Micro Area",30.86301,-84.058195                                                                                                              
46620,"Uvalde, TX Micro Area",29.350308,-99.768427                                                                                                                  
47620,"Warren, PA Micro Area",41.834298,-79.298182                                                                                                                  
21640,"Eufaula, AL-GA Micro Area",31.867281,-85.335032                                                                                                             
17650,"Cody, WY Micro Area",44.492387,-109.593597                                                                                                                 
11660,"Arkadelphia, AR Micro Area",34.053316,-93.176208                                                                                                             
10660,"Albert Lea, MN Micro Area",43.674202,-93.350289                                                                                                              
14660,"Brainerd, MN Micro Area",46.767291,-94.223862                                                                                                            
16660,"Charleston-Mattoon, IL Micro Area",39.51368,-88.220782                                                                                                         
21660,"Eugene-Springfield, OR Metro Area",43.928334,-122.897581                                                                                                 
22660,"Fort Collins-Loveland, CO Metro Area",40.658093,-105.486764                                                                                                 
23660,"Galesburg, IL Micro Area",40.930945,-90.213792                                                                                                                 
28660,"Killeen-Temple, TX Metro Area",31.20273,-97.789638                                                                                                         
29660,"Laramie, WY Micro Area",41.665514,-105.721883                                                                                                              
32660,"McMinnville, TN Micro Area",35.67825,-85.777343                                                                                                                
34660,"Murray, KY Micro Area",36.620978,-88.274086                                                                                                                   
41660,"San Angelo, TX Metro Area",31.36531,-100.659418                                                                                                             
44660,"Stillwater, OK Micro Area",36.079225,-96.975255                                                                                                              
43660,"Snyder, TX Micro Area",32.744353,-100.913346                                                                                                                   
46660,"Valdosta, GA Metro Area",30.827158,-83.243555                                                                                                                
48660,"Wichita Falls, TX Metro Area",33.776144,-98.501907                                                                                                         
23680,"Gallipolis, OH Micro Area",38.817046,-82.301746                                                                                                                
13700,"Big Spring, TX Micro Area",32.30343,-101.438721                                                                                                                 
14700,"Branson, MO Micro Area",36.649827,-93.042819                                                                                                                 
16700,"Charleston-North Charleston, SC Metro Area",33.01754,-80.009947                                                                                          
19700,"Deming, NM Micro Area",32.184523,-107.747191                                                                                                                   
21700,"Eureka-Arcata, CA Micro Area",40.706655,-123.926176                                                                                                      
22700,"Fort Dodge, IA Micro Area",42.433579,-94.175831                                                                                                                
23700,"Gallup, NM Micro Area",35.584062,-108.253294                                                                                                                
25700,"Hays, KS Micro Area",38.914597,-99.317313                                                                                                                       
26700,"Huron, SD Micro Area",44.418265,-98.279422                                                                                                                   
29700,"Laredo, TX Metro Area",27.760799,-99.340752                                                                                                                 
32700,"McPherson, KS Micro Area",38.395812,-97.647489                                                                                                                 
40700,"Roseburg, OR Micro Area",43.286328,-123.154476                                                                                                            
43700,"Somerset, KY Micro Area",37.107428,-84.576969                                                                                                                  
42700,"Sebring, FL Metro Area",27.34108,-81.342353                                                                                                                
45700,"Tifton, GA Micro Area",31.592714,-83.572994                                                                                                                  
14720,"Breckenridge, CO Micro Area",39.47505,-106.202071                                                                                                            
13740,"Billings, MT Metro Area",45.63714,-108.832361                                                                                                               
17740,"Coldwater, MI Micro Area",41.918455,-85.066885                                                                                                               
21740,"Evanston, WY-UT Micro Area",41.412124,-110.760958                                                                                                          
24740,"Greenville, MS Micro Area",33.273174,-90.944446                                                                                                              
25740,"Helena, MT Metro Area",46.715671,-112.1352                                                                                                                
26740,"Hutchinson, KS Micro Area",37.948185,-98.078346                                                                                                             
31740,"Manhattan, KS Metro Area",39.268424,-96.562242                                                                                                             
35740,"Norfolk, NE Micro Area",42.04313,-97.487952                                                                                                                  
38740,"Poplar Bluff, MO Micro Area",36.71518,-90.40313                                                                                                               
40740,"Roswell, NM Micro Area",33.361604,-104.469837                                                                                                               
44740,"Storm Lake, IA Micro Area",42.741522,-95.141432                                                                                                               
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",33.023604,-116.776117                                                                                     
42740,"Sedalia, MO Micro Area",38.727388,-93.28519                                                                                                                   
45740,"Toccoa, GA Micro Area",34.553582,-83.290588                                                                                                                    
49740,"Yuma, AZ Metro Area",32.773942,-113.910905                                                                                                                   
40760,"Ruidoso, NM Micro Area",33.740841,-105.449805                                                                                                                 
43760,"Sonora, CA Micro Area",38.021434,-119.964733                                                                                                                
41760,"Sandpoint, ID Micro Area",48.324634,-116.62745                                                                                                            
10780,"Alexandria, LA Metro Area",31.325348,-92.546803                                                                                                             
13780,"Binghamton, NY Metro Area",42.163928,-76.022943                                                                                                             
17780,"College Station-Bryan, TX Metro Area",30.754392,-96.488537                                                                                                  
15780,"Camden, AR Micro Area",33.567513,-92.708217                                                                                                                 
22780,"Fort Leonard Wood, MO Micro Area",37.824835,-92.207022                                                                                                        
23780,"Garden City, KS Micro Area",38.049808,-100.739967                                                                                                             
40780,"Russellville, AR Micro Area",35.199586,-93.252763                                                                                                           
45780,"Toledo, OH Metro Area",41.544357,-83.690777                                                                                                               
48780,"Williston, ND Micro Area",48.355765,-103.501333                                                                                                              
47780,"Washington, IN Micro Area",38.69609,-87.076943                                                                                                                 
19810,"Detroit Lakes, MN Micro Area",46.937629,-95.741757                                                                                                        
11820,"Astoria, OR Micro Area",46.024509,-123.705037                                                                                                              
10820,"Alexandria, MN Micro Area",45.936835,-95.462155                                                                                                               
15820,"Campbellsville, KY Micro Area",37.315476,-85.442981                                                                                                          
16820,"Charlottesville, VA Metro Area",37.949084,-78.593206                                                                                                        
17820,"Colorado Springs, CO Metro Area",38.845507,-104.638728                                                                                                       
20820,"Effingham, IL Micro Area",39.155051,-88.437879                                                                                                                 
21820,"Fairbanks-College, AK Metro Area",64.670454,-146.496061                                                                                                  
22820,"Fort Morgan, CO Micro Area",40.263159,-103.81221                                                                                                            
25820,"Hereford, TX Micro Area",34.940766,-102.607564                                                                                                                
28820,"Kinston, NC Micro Area",35.240066,-77.635514                                                                                                                   
31820,"Manitowoc, WI Micro Area",44.156137,-87.577352                                                                                                            
35820,"North Platte, NE Micro Area",41.141344,-100.697352                                                                                                          
38820,"Port Angeles, WA Micro Area",48.110903,-123.88986                                                                                                        
45820,"Topeka, KS Metro Area",39.041389,-95.802639                                                                                                                
46820,"Vermillion, SD Micro Area",42.91615,-96.980468                                                                                                                
48820,"Willmar, MN Micro Area",45.152714,-95.004981                                                                                                                
49820,"Zapata, TX Micro Area",26.996981,-99.182603                                                                                                                 
25840,"Hermiston-Pendleton, OR Micro Area",45.544602,-119.076191                                                                                                  
13860,"Bishop, CA Micro Area",36.56216,-117.404209                                                                                                               
19860,"Dickinson, ND Micro Area",47.119444,-102.807928                                                                                                           
21860,"Fairmont, MN Micro Area",43.677173,-94.547096                                                                                                                
28860,"Kirksville, MO Micro Area",40.284489,-92.565124                                                                                                                
30860,"Logan, UT-ID Metro Area",41.88902,-111.787438                                                                                                               
34860,"Nacogdoches, TX Micro Area",31.62056,-94.62025                                                                                                               
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",30.608557,-87.158547                                                                                           
40860,"Rutland, VT Micro Area",43.612399,-73.060304                                                                                                                 
46860,"Vernal, UT Micro Area",40.125887,-109.517748                                                                                                               
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",30.594941,-86.358164                                                                                  
25880,"Hillsdale, MI Micro Area",41.927461,-84.637479                                                                                                                
34880,"Nantucket, MA Micro Area",41.293392,-70.102164                                                                                                               
45880,"Town of Pecos, TX Micro Area",31.308366,-103.712706                                                                                                          
12900,"Batesville, AR Micro Area",35.737499,-91.559942                                                                                                               
13900,"Bismarck, ND Metro Area",46.887031,-100.979592                                                                                                            
18900,"Crossville, TN Micro Area",35.952398,-84.994761                                                                                                                 
22900,"Fort Smith, AR-OK Metro Area",35.429088,-94.448349                                                                                                          
24900,"Greenwood, MS Micro Area",33.491305,-90.113633                                                                                                              
25900,"Hilo-Kailua, HI Micro Area",19.597764,-155.502443                                                                                                      
28900,"Klamath Falls, OR Micro Area",42.683761,-121.646168                                                                                                      
30900,"Logansport, IN Micro Area",40.753799,-86.355168                                                                                                                
35900,"North Wilkesboro, NC Micro Area",36.208883,-81.166095                                                                                                          
36900,"Ottumwa, IA Micro Area",41.031275,-92.409466                                                                                                                  
45900,"Traverse City, MI Metro Area",44.952324,-85.90832                                                                                                       
46900,"Vernon, TX Micro Area",34.08492,-99.24244                                                                                                                     
48900,"Wilmington, NC Metro Area",34.253691,-78.041674                                                                                                          
16940,"Cheyenne, WY Metro Area",41.29283,-104.660395                                                                                                                 
20940,"El Centro, CA Metro Area",33.040814,-115.3554                                                                                                            
23940,"Gillette, WY Micro Area",44.191999,-105.517014                                                                                                              
25940,"Hilton Head Island-Bluffton-Port Royal, SC Metro Area",32.386792,-80.830877                                                                              
27940,"Juneau, AK Micro Area",58.37291,-134.178445                                                                                                              
32940,"Meridian, MS Micro Area",32.219701,-88.670401                                                                                                               
33940,"Montrose, CO Micro Area",38.407507,-108.266282                                                                                                                
40940,"Safford, AZ Micro Area",32.931828,-109.87831                                                                                                               
47940,"Waterloo-Cedar Falls, IA Metro Area",42.536796,-92.471608                                                                                                   
37950,"Petoskey, MI Micro Area",45.590094,-84.986822                                                                                                             
39960,"Rice Lake, WI Micro Area",45.437192,-91.852892                                                                                                               
10980,"Alpena, MI Micro Area",44.894954,-83.426574                                                                                                              
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",37.121364,-80.531517                                                                                      
19980,"Dodge City, KS Micro Area",37.68851,-99.884743                                                                                                                 
20980,"El Dorado, AR Micro Area",33.168219,-92.598145                                                                                                              
24980,"Grenada, MS Micro Area",33.637983,-89.714583                                                                                                                  
27980,"Kahului-Wailuku, HI Metro Area",20.855931,-156.60155                                                                                                    
30980,"Longview, TX Metro Area",32.431646,-94.684833                                                                                                              
31980,"Marion, IN Micro Area",40.515758,-85.654946                                                                                                                    
36980,"Owensboro, KY Metro Area",37.664375,-87.147386                                                                                                               
45980,"Troy, AL Micro Area",31.798653,-85.941608                                                                                                                      
47980,"Watertown, SD Micro Area",44.966285,-97.198837                                                                                                               
